date,open,high,low,close,volume
2006-02-13 00:00:00-05:00,11.049712181091309,11.049712181091309,11.049712181091309,11.049712181091309,0
2006-02-14 00:00:00-05:00,11.049712181091309,11.049712181091309,11.049712181091309,11.049712181091309,0
2006-02-15 00:00:00-05:00,11.049712181091309,11.049712181091309,11.049712181091309,11.049712181091309,0
2006-02-16 00:00:00-05:00,11.049712181091309,11.049712181091309,11.049712181091309,11.049712181091309,0
2006-02-17 00:00:00-05:00,11.97051994940814,14.180462093914258,11.97051994940814,12.523005485534668,6000
2006-02-21 00:00:00-05:00,12.589310610773595,12.59667725714271,11.270711119150521,11.440139770507812,12600
2006-02-22 00:00:00-05:00,11.079181076135479,11.381206512451172,11.057081842447543,11.381206512451172,1700
2006-02-23 00:00:00-05:00,11.38857348795584,11.38857348795584,11.255976676940918,11.255976676940918,600
2006-02-24 00:00:00-05:00,11.248610747343879,11.248610747343879,11.057082176208496,11.057082176208496,1600
2006-02-27 00:00:00-05:00,11.616933567333739,11.616933567333739,11.418038368225098,11.418038368225098,400
2006-02-28 00:00:00-05:00,11.418038368225098,11.418038368225098,11.418038368225098,11.418038368225098,0
2006-03-01 00:00:00-05:00,11.30754169492737,11.786362385843484,11.30754169492737,11.764263153076172,15300
2006-03-02 00:00:00-05:00,11.74952940755376,11.970523834228516,11.705330943731958,11.970523834228516,900
2006-03-03 00:00:00-05:00,11.41803892763987,12.066288261441384,11.41803892763987,11.889492988586426,600
2006-03-06 00:00:00-05:00,11.889492988586426,11.889492988586426,11.889492988586426,11.889492988586426,0
2006-03-07 00:00:00-05:00,12.26518208207046,12.30201530456543,12.26518208207046,12.30201530456543,600
2006-03-08 00:00:00-05:00,12.30201530456543,12.30201530456543,12.30201530456543,12.30201530456543,0
2006-03-09 00:00:00-05:00,12.036821980265767,12.147318840026855,11.918958475848099,12.147318840026855,400
2006-03-10 00:00:00-05:00,12.147318840026855,12.147318840026855,12.147318840026855,12.147318840026855,0
2006-03-13 00:00:00-05:00,11.786361929086539,11.970523834228516,11.786361929086539,11.970523834228516,1500
2006-03-14 00:00:00-05:00,11.786362648010254,11.786362648010254,11.786362648010254,11.786362648010254,200
2006-03-15 00:00:00-05:00,11.970523834228516,11.970523834228516,11.8231937480974,11.970523834228516,700
2006-03-16 00:00:00-05:00,11.970523834228516,11.970523834228516,11.970523834228516,11.970523834228516,0
2006-03-17 00:00:00-05:00,11.970523834228516,11.970523834228516,11.970523834228516,11.970523834228516,0
2006-03-20 00:00:00-05:00,11.970523834228516,11.970523834228516,11.970523834228516,11.970523834228516,0
2006-03-21 00:00:00-05:00,11.78636205945867,11.78636205945867,10.86555252356346,10.939217567443848,4900
2006-03-22 00:00:00-05:00,11.521167080916882,12.338845547899702,11.403302891535054,12.213615417480469,3400
2006-03-23 00:00:00-05:00,12.213613915636085,12.213613915636085,11.646395779239587,11.860023498535156,1500
