date,open,high,low,close,volume
2016-02-12 00:00:00-05:00,12.755976150296103,13.129110416188079,12.382842711958347,12.7125883102417,1015000
2016-02-16 00:00:00-05:00,13.024978299183035,13.571663022297598,12.938202631049002,13.328691482543945,673300
2016-02-17 00:00:00-05:00,13.380759763028385,13.693150742077503,13.172499110328973,13.424147605895996,693100
2016-02-18 00:00:00-05:00,13.450175835269155,13.52827376285033,13.172495050584109,13.224559783935547,621000
2016-02-19 00:00:00-05:00,13.181173715170443,13.47621000208602,13.01630093412863,13.320014953613281,369700
2016-02-22 00:00:00-05:00,13.484890105369004,14.439418511817026,13.398114419530879,14.18777084350586,944100
2016-02-23 00:00:00-05:00,14.213802985730254,14.543550274698015,14.118351216909996,14.25719165802002,390700
2016-02-24 00:00:00-05:00,14.031570716418656,14.196444304372145,13.762566833335923,14.170411109924316,510900
2016-02-25 00:00:00-05:00,14.17041215222805,14.92535829566463,14.17041215222805,14.430737495422363,402400
2016-02-26 00:00:00-05:00,14.482806253832475,14.812551852747902,14.39603057355733,14.595613479614258,444300
2016-02-29 00:00:00-05:00,14.578260787324774,14.881974898541698,14.43074259931134,14.508840560913086,370000
2016-03-01 00:00:00-05:00,14.595612728154451,14.82990655630212,14.474127775089002,14.6216459274292,535500
2016-03-02 00:00:00-05:00,14.621644377994642,15.029487859430315,14.552224175726693,15.0208101272583,846500
2016-03-03 00:00:00-05:00,15.012135190988335,15.593530113928585,14.951392709579553,15.350560188293457,555300
2016-03-04 00:00:00-05:00,15.36791678368998,15.871215503894383,15.177011571105016,15.263787269592285,485300
2016-03-07 00:00:00-05:00,15.168332001474742,15.662951271397612,15.142300453652643,15.645597457885742,284700
2016-03-08 00:00:00-05:00,15.54146800151769,16.244348006455766,15.54146800151769,15.619565963745117,404800
2016-03-09 00:00:00-05:00,15.680307975537591,16.305091654234708,15.411304811158955,15.489402770996094,656200
2016-03-10 00:00:00-05:00,15.498074513376727,15.593526251184963,15.098907133542399,15.168327331542969,358100
2016-03-11 00:00:00-05:00,15.273177098859147,15.613941345644646,15.220752471103252,15.509090423583984,360500
2016-03-14 00:00:00-04:00,15.491615589162432,15.771215836700893,15.45666639149459,15.666366577148438,225500
2016-03-15 00:00:00-04:00,15.657636607382111,15.657636607382111,15.273185243542997,15.52657413482666,356200
2016-03-16 00:00:00-04:00,15.430456267324708,15.753745158490867,15.290656116158061,15.613945007324219,395400
2016-03-17 00:00:00-04:00,15.605201111769768,16.54011487753898,15.605201111769768,16.374101638793945,636600
2016-03-18 00:00:00-04:00,16.505172956486703,16.505172956486703,15.517834036859313,15.727534294128418,775500
2016-03-21 00:00:00-04:00,15.648895477113614,15.841120283872542,15.465408388827738,15.596470832824707,332400
2016-03-22 00:00:00-04:00,15.596468399023504,15.613943833242594,15.33434188538455,15.395505905151367,348300
2016-03-23 00:00:00-04:00,15.412978790276046,15.552778922925564,15.037265308824582,15.159591674804688,628600
2016-03-24 00:00:00-04:00,15.133382804809354,15.25570753883476,14.801357812504893,14.958633422851562,425500
2016-03-28 00:00:00-04:00,15.028527971664852,15.718790859186507,15.028527971664852,15.631415367126465,522700
2016-03-29 00:00:00-04:00,15.893542388055518,16.295467332139182,15.736266830266624,16.02460479736328,749400
2016-03-30 00:00:00-04:00,16.033343042563843,16.30420558627719,15.351816158507116,15.544042587280273,524400
2016-03-31 00:00:00-04:00,15.57025534939227,15.710055490959832,15.150854924689583,15.430455207824707,537400
2016-04-01 00:00:00-04:00,15.325606541823479,15.46540668892718,15.011055377565544,15.124642372131348,1038000
2016-04-04 00:00:00-04:00,15.4741441048841,16.478960042333185,13.89265375967499,14.469329833984375,3228000
2016-04-05 00:00:00-04:00,14.294580560615126,14.932419000493102,13.98002936657147,14.65281867980957,1027000
2016-04-06 00:00:00-04:00,14.696500910574663,14.722714057221703,14.023711812240201,14.373213768005371,558900
2016-04-07 00:00:00-04:00,14.32952754545147,14.373216130377159,13.866439377808376,13.980027198791504,451000
2016-04-08 00:00:00-04:00,13.97128842412028,14.215939481535683,13.735375916303026,14.16351318359375,509200
2016-04-11 00:00:00-04:00,14.18099212227141,14.294580796012987,13.61305375321172,13.682953834533691,718900
2016-04-12 00:00:00-04:00,13.752850562729327,14.154777182247699,13.586838118384343,14.119826316833496,489500
