date,open,high,low,close,volume
2021-02-10 00:00:00-05:00,15.126266682097025,15.630185900848643,14.935125480899774,15.300032615661621,8233600
2021-02-11 00:00:00-05:00,15.100203407709127,15.256592438367983,14.274819250677929,14.752673149108887,7671400
2021-02-12 00:00:00-05:00,14.518086599216945,15.239214015193753,14.37038771988249,15.18708324432373,6788400
2021-02-16 00:00:00-05:00,15.795263443840849,16.54245464154944,15.586745316908052,16.142793655395508,12008700
2021-02-17 00:00:00-05:00,16.3686907188938,16.559831944451275,15.83870604541652,16.238367080688477,9434100
2021-02-18 00:00:00-05:00,16.038532403630995,16.099351635507322,15.29134292642268,15.31740665435791,7963400
2021-02-19 00:00:00-05:00,15.326094151256374,15.890832525903164,15.152329899726572,15.656249046325684,7340000
2021-02-22 00:00:00-05:00,15.942966528474715,17.02899964816434,15.821329692204058,16.57720947265625,9793800
2021-02-23 00:00:00-05:00,16.73359610826695,17.246203799850285,15.317408195196112,17.159320831298828,10431400
2021-02-24 00:00:00-05:00,17.168009453853315,18.20191330922527,16.89867374027324,18.080276489257812,10985000
2021-02-25 00:00:00-05:00,18.67977022180485,19.018612035073545,17.376530438888235,17.489477157592773,11286600
2021-02-26 00:00:00-05:00,17.254889408136183,17.472095965007366,16.186231888892532,17.14194107055664,9259600
2021-03-01 00:00:00-05:00,17.446032087780676,17.67192712528751,16.88129532259092,16.959489822387695,10287300
2021-03-02 00:00:00-05:00,16.68146851141967,17.70668233093546,16.638026194604418,16.942115783691406,7414900
2021-03-03 00:00:00-05:00,17.150629779910584,17.88913241539184,17.13325285739231,17.298330307006836,7557200
2021-03-04 00:00:00-05:00,17.706679720491657,18.749271970182175,17.359149522979717,18.227975845336914,13253200
2021-03-05 00:00:00-05:00,19.20106251542635,20.243653132934163,18.26273013109195,20.200212478637695,13114600
2021-03-08 00:00:00-05:00,20.504300443558652,20.721507012543057,19.539902746978424,20.130704879760742,8328800
2021-03-09 00:00:00-05:00,19.81792832054496,19.99169425113634,18.740583859480694,18.76664924621582,9781400
2021-03-10 00:00:00-05:00,18.89697305612023,18.99254448462461,18.314859337070796,18.792713165283203,9020800
2021-03-11 00:00:00-05:00,19.209750949052317,19.287945452393068,18.818778432348577,19.01860809326172,7357100
2021-03-12 00:00:00-05:00,19.20106443074464,19.235816626217417,18.2279781001833,18.4451847076416,7688300
2021-03-15 00:00:00-04:00,18.49731529294013,18.723208704035635,18.149783398921137,18.705833435058594,6558100
2021-03-16 00:00:00-04:00,18.24535526137754,18.618950896160058,17.993394798047962,18.028148651123047,7563200
2021-03-17 00:00:00-04:00,17.81962945626023,18.340925621647365,17.446033843446873,18.236665725708008,8201300
2021-03-18 00:00:00-04:00,17.95864090688369,18.019458486869155,16.611960713290536,16.716218948364258,9486700
2021-03-19 00:00:00-04:00,16.672779135184474,17.280956622904423,16.360001099859737,16.92473793029785,13697100
2021-03-22 00:00:00-04:00,16.83785294546112,16.881295254703883,16.307870029936623,16.386064529418945,6599900
2021-03-23 00:00:00-04:00,15.830015596573658,16.481635363031508,15.551991428029737,15.873457908630371,7285900
2021-03-24 00:00:00-04:00,16.281805740017372,16.707530456316174,16.108041462817425,16.142793655395508,7241800
2021-03-25 00:00:00-04:00,15.58674914492732,16.00378550121473,15.161024324072859,15.934279441833496,8270300
2021-03-26 00:00:00-04:00,16.4208146575879,16.51638606876579,15.638871418113132,16.325244903564453,9273300
2021-03-29 00:00:00-04:00,16.029846618963987,16.134104851647432,15.334784553403848,15.604120254516602,7505500
2021-03-30 00:00:00-04:00,15.273969037447145,15.62149928858119,14.85693273608629,15.491175651550293,6172500
2021-03-31 00:00:00-04:00,15.360850260696058,15.699692009720165,15.265278831112944,15.55199146270752,5195400
2021-04-01 00:00:00-04:00,15.856084123280896,16.43819796286015,15.586748363820371,16.37738037109375,10303900
2021-04-05 00:00:00-04:00,16.342623096622734,16.342623096622734,15.091514352118566,15.239214897155762,9746400
2021-04-06 00:00:00-04:00,15.421665295782134,15.969025081357692,15.39559991279111,15.517236709594727,6903600
2021-04-07 00:00:00-04:00,15.57805455313319,15.803949571561002,15.404288644448869,15.656249046325684,6274000
2021-04-08 00:00:00-04:00,15.517240251092831,15.517240251092831,14.961190220458533,15.247902870178223,6176200
2021-04-09 00:00:00-04:00,15.256592253306438,15.36085215819934,14.89168507191374,14.99594497680664,6211300
2021-04-12 00:00:00-04:00,15.20446362702743,15.473799375845651,14.856933361269236,14.98725700378418,5602600
2021-04-13 00:00:00-04:00,14.987252677986913,15.282653732908004,14.917746644896924,15.013318061828613,5616600
2021-04-14 00:00:00-04:00,15.247900888189053,16.229675534297513,15.195771774240045,15.76050853729248,8779600
2021-04-15 00:00:00-04:00,15.769198771597948,15.77788723442514,15.412980081457285,15.699692726135254,4932100
2021-04-16 00:00:00-04:00,15.803951311305479,15.873457350999729,15.28265518502125,15.465107917785645,6245100
2021-04-19 00:00:00-04:00,15.551992172382674,15.97771690798603,15.447733932766052,15.699692726135254,4804200
2021-04-20 00:00:00-04:00,15.595433847541726,15.673628352627823,14.561530013634824,14.770048141479492,10523100
2021-04-21 00:00:00-04:00,14.278437378082234,15.052831081299157,14.156623085781664,14.913614273071289,5866400
2021-04-22 00:00:00-04:00,14.957120542730914,15.418275597015977,14.75699492902722,15.322565078735352,8087000
2021-04-23 00:00:00-04:00,15.252954979718782,15.84462551834231,15.139840298509007,15.818523406982422,5749100
2021-04-26 00:00:00-04:00,15.775016905850118,16.40149412342238,15.722811024250781,16.22747230529785,8056800
2021-04-27 00:00:00-04:00,16.357991281999155,16.66252869801627,16.201373604237446,16.558116912841797,6841300
2021-04-28 00:00:00-04:00,16.76694339129135,17.9763902271255,16.714735835221216,17.828472137451172,8665600
2021-04-29 00:00:00-04:00,18.159112177855302,18.4897517135701,17.680552902452707,17.993791580200195,6427700
2021-04-30 00:00:00-04:00,17.689253574744725,18.028594357990006,17.175890940832687,17.402118682861328,8839500
2021-05-03 00:00:00-04:00,17.65444795260517,17.88067400623536,17.40211646722474,17.802364349365234,5872100
2021-05-04 00:00:00-04:00,17.950281498771155,18.150407089325082,17.28030130992649,17.558734893798828,9097600
2021-05-05 00:00:00-04:00,17.784961661464678,18.69857201800912,17.65444613332904,18.246116638183594,7554500
2021-05-06 00:00:00-04:00,18.27222225782369,18.715976426093683,17.697952548202558,18.6463680267334,9020000
2021-05-07 00:00:00-04:00,18.124306599583168,18.837793202319293,17.871976740867026,18.785587310791016,8196700
2021-05-10 00:00:00-04:00,19.142331604375627,19.55998207744091,18.98571226207728,19.046619415283203,7194900
2021-05-11 00:00:00-04:00,18.385337731679112,18.742082692930868,17.9850897969799,18.307029724121094,7088100
2021-05-12 00:00:00-04:00,18.62026683230112,19.351155956561506,18.315729420593396,18.385337829589844,7241600
2021-05-13 00:00:00-04:00,17.96768862532684,18.463648781371713,17.358615419143597,17.75016212463379,6930200
2021-05-14 00:00:00-04:00,18.054698000619094,18.898700153073225,18.054698000619094,18.759483337402344,5557300
2021-05-17 00:00:00-04:00,18.585463456464783,19.316352580680505,18.48975127175225,19.28154754638672,8490700
2021-05-18 00:00:00-04:00,19.359857383661634,19.499074202866403,18.750782554944234,18.855195999145508,6683700
2021-05-19 00:00:00-04:00,18.089502286023343,18.446245568871937,17.73275734357946,18.115604400634766,6693300
2021-05-20 00:00:00-04:00,18.089503436245117,18.115605552516246,17.619645428220124,17.950284957885742,4197300
2021-05-21 00:00:00-04:00,18.333129168662435,18.428841338924226,18.045994317472193,18.176509857177734,6632800
